id,date,t_arr,t_dep,e_dem,ev_model
CE1115,2025-02-20,09:08:00,12:17:00,21.779999999999998,hyundai_ioniq
CE1116,2025-02-20,09:09:00,17:37:00,15.715000000000002,byd_dolphin
CE1117,2025-02-20,09:11:00,17:46:00,18.585,byd_qin
CE1118,2025-02-20,09:11:00,17:47:00,14.740000000000007,renault_kwid
CE1119,2025-02-20,09:12:00,17:50:00,29.040000000000003,hyundai_ioniq
CE1120,2025-02-20,09:12:00,12:15:00,8.04,renault_kwid
CE1121,2025-02-20,09:12:00,17:46:00,15.715000000000002,byd_dolphin
CE1122,2025-02-20,09:13:00,17:37:00,20.205000000000005,byd_dolphin
CE1123,2025-02-20,09:14:00,17:39:00,18.585,byd_qin
CE1124,2025-02-20,09:15:00,17:32:00,13.400000000000006,renault_kwid
CE1125,2025-02-20,09:15:00,17:46:00,21.779999999999998,hyundai_ioniq
CE1126,2025-02-20,09:16:00,12:06:00,21.240000000000006,byd_qin
CE1127,2025-02-20,09:17:00,12:17:00,9.38,renault_kwid
CE1128,2025-02-20,09:18:00,17:37:00,8.04,renault_kwid
CE1129,2025-02-20,09:18:00,17:42:00,15.715000000000002,byd_dolphin
CE1130,2025-02-20,09:22:00,12:19:00,8.04,renault_kwid
CE1131,2025-02-20,09:22:00,17:45:00,13.469999999999999,byd_dolphin
CE1132,2025-02-20,09:27:00,17:47:00,30.0,tesla_model_3
CE1133,2025-02-20,09:34:00,17:48:00,18.585,byd_qin
CE1134,2025-02-20,14:37:00,17:37:00,9.38,renault_kwid
CE1135,2025-02-20,14:43:00,17:45:00,9.38,renault_kwid
CE1136,2025-02-20,14:48:00,17:54:00,13.469999999999999,byd_dolphin
CE1137,2025-02-21,09:03:00,12:16:00,18.585,byd_qin
CE1138,2025-02-21,09:04:00,12:15:00,9.38,renault_kwid
CE1139,2025-02-21,09:04:00,12:20:00,15.93,byd_qin
CE1140,2025-02-21,09:05:00,12:12:00,10.720000000000002,renault_kwid
CE1141,2025-02-21,09:07:00,12:15:00,12.060000000000004,renault_kwid
CE1142,2025-02-21,09:07:00,17:49:00,10.720000000000002,renault_kwid
CE1143,2025-02-21,09:09:00,17:44:00,20.205000000000005,byd_dolphin
CE1144,2025-02-21,09:11:00,12:15:00,14.740000000000007,renault_kwid
CE1145,2025-02-21,09:11:00,17:18:00,15.715000000000002,byd_dolphin
CE1146,2025-02-21,09:14:00,17:47:00,21.240000000000006,byd_qin
CE1147,2025-02-21,09:15:00,17:43:00,17.960000000000004,byd_dolphin
CE1148,2025-02-21,09:15:00,12:18:00,15.93,byd_qin
CE1149,2025-02-21,09:16:00,12:06:00,9.38,renault_kwid
CE1150,2025-02-21,09:18:00,17:39:00,13.469999999999999,byd_dolphin
CE1151,2025-02-21,09:19:00,17:44:00,8.04,renault_kwid
CE1152,2025-02-21,09:21:00,17:40:00,10.720000000000002,renault_kwid
CE1153,2025-02-21,09:21:00,17:47:00,13.469999999999999,byd_dolphin
CE1154,2025-02-21,09:23:00,12:13:00,8.04,renault_kwid
CE1155,2025-02-21,09:29:00,12:05:00,8.04,renault_kwid
CE1156,2025-02-21,09:32:00,17:37:00,9.38,renault_kwid
CE1157,2025-02-21,09:33:00,17:41:00,15.93,byd_qin
CE1158,2025-02-21,14:30:00,17:50:00,12.060000000000004,renault_kwid
CE1159,2025-02-21,14:39:00,17:41:00,9.38,renault_kwid
CE1160,2025-02-21,14:42:00,17:47:00,18.585,byd_qin
CE1161,2025-02-21,14:45:00,17:42:00,15.715000000000002,byd_dolphin
CE1162,2025-02-21,14:46:00,17:51:00,22.45000000000001,byd_dolphin
CE1163,2025-02-21,14:46:00,17:47:00,10.720000000000002,renault_kwid
CE1164,2025-02-21,14:47:00,17:43:00,21.240000000000006,byd_qin
CE1165,2025-02-21,14:49:00,17:16:00,15.715000000000002,byd_dolphin
CE1166,2025-02-22,09:07:00,17:08:00,13.400000000000006,renault_kwid
CE1167,2025-02-22,09:09:00,17:46:00,13.469999999999999,byd_dolphin
CE1168,2025-02-22,09:25:00,17:40:00,13.469999999999999,byd_dolphin
CE1169,2025-02-22,09:28:00,12:18:00,8.04,renault_kwid
CE1170,2025-02-22,14:46:00,17:46:00,9.38,renault_kwid
CE1171,2025-02-23,09:14:00,17:41:00,18.585,byd_qin
CE1172,2025-02-23,09:24:00,17:40:00,15.93,byd_qin
CE1173,2025-02-23,09:26:00,17:30:00,15.715000000000002,byd_dolphin
CE1174,2025-02-23,14:39:00,17:39:00,13.400000000000006,renault_kwid
CE1175,2025-02-24,08:50:00,17:35:00,10.720000000000002,renault_kwid
CE1176,2025-02-24,08:59:00,12:13:00,8.04,renault_kwid
CE1177,2025-02-24,09:02:00,12:12:00,17.960000000000004,byd_dolphin
CE1178,2025-02-24,09:03:00,12:14:00,17.960000000000004,byd_dolphin
CE1179,2025-02-24,09:08:00,17:48:00,29.040000000000003,hyundai_ioniq
CE1180,2025-02-24,09:08:00,17:51:00,18.585,byd_qin
CE1181,2025-02-24,09:09:00,17:33:00,20.205000000000005,byd_dolphin
CE1182,2025-02-24,09:12:00,17:42:00,21.779999999999998,hyundai_ioniq
CE1183,2025-02-24,09:13:00,17:48:00,10.720000000000002,renault_kwid
CE1184,2025-02-24,09:13:00,17:41:00,9.38,renault_kwid
CE1185,2025-02-24,09:15:00,12:17:00,15.715000000000002,byd_dolphin
CE1186,2025-02-24,09:15:00,17:42:00,8.04,renault_kwid
CE1187,2025-02-24,09:15:00,17:44:00,8.04,renault_kwid
CE1188,2025-02-24,09:16:00,17:42:00,13.400000000000006,renault_kwid
CE1189,2025-02-24,09:19:00,17:53:00,22.45000000000001,byd_dolphin
CE1190,2025-02-24,09:19:00,17:46:00,26.55000000000001,byd_qin
CE1191,2025-02-24,09:20:00,17:45:00,21.240000000000006,byd_qin
CE1192,2025-02-24,09:20:00,17:46:00,9.38,renault_kwid
CE1193,2025-02-24,09:20:00,12:12:00,13.469999999999999,byd_dolphin
CE1194,2025-02-24,09:20:00,17:43:00,15.715000000000002,byd_dolphin
CE1195,2025-02-24,09:21:00,17:51:00,12.060000000000004,renault_kwid
CE1196,2025-02-24,09:23:00,12:11:00,18.585,byd_qin
CE1197,2025-02-24,09:23:00,17:23:00,17.960000000000004,byd_dolphin
CE1198,2025-02-24,09:26:00,12:19:00,8.04,renault_kwid
CE1199,2025-02-24,09:29:00,17:48:00,23.895000000000007,byd_qin
CE1200,2025-02-24,09:29:00,12:15:00,9.38,renault_kwid
CE1201,2025-02-24,14:35:00,17:48:00,17.960000000000004,byd_dolphin
CE1202,2025-02-24,14:48:00,17:53:00,17.960000000000004,byd_dolphin
CE1203,2025-02-24,14:49:00,17:40:00,10.720000000000002,renault_kwid
CE1204,2025-02-24,14:50:00,17:40:00,35.0,tesla_model_3
CE1205,2025-02-24,14:56:00,17:45:00,10.720000000000002,renault_kwid
CE1206,2025-02-24,14:58:00,17:51:00,18.585,byd_qin
CE1207,2025-02-25,08:57:00,12:18:00,21.779999999999998,hyundai_ioniq
CE1208,2025-02-25,09:02:00,17:41:00,8.04,renault_kwid
CE1209,2025-02-25,09:03:00,17:34:00,29.040000000000003,hyundai_ioniq
CE1210,2025-02-25,09:04:00,12:07:00,13.469999999999999,byd_dolphin
CE1211,2025-02-25,09:04:00,17:49:00,22.45000000000001,byd_dolphin
CE1212,2025-02-25,09:04:00,12:08:00,14.740000000000007,renault_kwid
CE1213,2025-02-25,09:05:00,17:53:00,21.240000000000006,byd_qin
CE1214,2025-02-25,09:05:00,17:23:00,8.04,renault_kwid
CE1215,2025-02-25,09:06:00,17:48:00,21.779999999999998,hyundai_ioniq
CE1216,2025-02-25,09:09:00,17:37:00,9.38,renault_kwid
CE1217,2025-02-25,09:12:00,17:44:00,13.469999999999999,byd_dolphin
CE1218,2025-02-25,09:12:00,17:37:00,10.720000000000002,renault_kwid
CE1219,2025-02-25,09:14:00,12:14:00,18.585,byd_qin
CE1220,2025-02-25,09:15:00,17:45:00,13.469999999999999,byd_dolphin
CE1221,2025-02-25,09:15:00,12:15:00,15.93,byd_qin
CE1222,2025-02-25,09:15:00,17:39:00,36.30000000000001,hyundai_ioniq
CE1223,2025-02-25,09:16:00,17:46:00,10.720000000000002,renault_kwid
CE1224,2025-02-25,09:17:00,17:40:00,21.240000000000006,byd_qin
CE1225,2025-02-25,09:17:00,17:46:00,15.715000000000002,byd_dolphin
CE1226,2025-02-25,09:18:00,12:09:00,13.469999999999999,byd_dolphin
CE1227,2025-02-25,09:20:00,12:16:00,8.04,renault_kwid
CE1228,2025-02-25,09:20:00,17:49:00,21.240000000000006,byd_qin
CE1229,2025-02-25,09:20:00,17:48:00,21.779999999999998,hyundai_ioniq
CE1230,2025-02-25,09:21:00,17:46:00,13.469999999999999,byd_dolphin
CE1231,2025-02-25,09:22:00,17:41:00,17.960000000000004,byd_dolphin
CE1232,2025-02-25,09:23:00,17:51:00,13.469999999999999,byd_dolphin
CE1233,2025-02-25,09:23:00,17:48:00,15.715000000000002,byd_dolphin
CE1234,2025-02-25,09:31:00,17:43:00,13.469999999999999,byd_dolphin
CE1235,2025-02-25,14:40:00,17:43:00,17.960000000000004,byd_dolphin
CE1236,2025-02-25,14:41:00,17:39:00,23.895000000000007,byd_qin
CE1237,2025-02-25,14:42:00,17:41:00,21.779999999999998,hyundai_ioniq
CE1238,2025-02-25,14:47:00,17:49:00,22.45000000000001,byd_dolphin
CE1239,2025-02-25,14:53:00,17:38:00,12.060000000000004,renault_kwid
CE1240,2025-02-26,08:56:00,12:06:00,12.060000000000004,renault_kwid
CE1241,2025-02-26,09:01:00,17:51:00,15.93,byd_qin
CE1242,2025-02-26,09:04:00,17:41:00,10.720000000000002,renault_kwid
CE1243,2025-02-26,09:05:00,12:05:00,15.93,byd_qin
CE1244,2025-02-26,09:06:00,12:16:00,13.469999999999999,byd_dolphin
CE1245,2025-02-26,09:07:00,17:35:00,20.205000000000005,byd_dolphin
CE1246,2025-02-26,09:07:00,12:09:00,15.715000000000002,byd_dolphin
CE1247,2025-02-26,09:08:00,17:51:00,22.45000000000001,byd_dolphin
CE1248,2025-02-26,09:12:00,17:40:00,8.04,renault_kwid
CE1249,2025-02-26,09:13:00,17:39:00,15.93,byd_qin
CE1250,2025-02-26,09:14:00,17:46:00,15.93,byd_qin
CE1251,2025-02-26,09:16:00,17:50:00,18.585,byd_qin
CE1252,2025-02-26,09:16:00,12:05:00,15.715000000000002,byd_dolphin
CE1253,2025-02-26,09:16:00,17:46:00,8.04,renault_kwid
CE1254,2025-02-26,09:18:00,12:16:00,17.960000000000004,byd_dolphin
CE1255,2025-02-26,09:20:00,17:41:00,9.38,renault_kwid
CE1256,2025-02-26,09:20:00,12:16:00,17.960000000000004,byd_dolphin
CE1257,2025-02-26,09:20:00,17:41:00,13.469999999999999,byd_dolphin
CE1258,2025-02-26,09:21:00,12:14:00,15.715000000000002,byd_dolphin
CE1259,2025-02-26,09:26:00,17:34:00,20.205000000000005,byd_dolphin
CE1260,2025-02-26,09:31:00,17:46:00,10.720000000000002,renault_kwid
CE1261,2025-02-26,14:28:00,17:46:00,25.41,hyundai_ioniq
CE1262,2025-02-26,14:34:00,17:46:00,29.040000000000003,hyundai_ioniq
CE1263,2025-02-26,14:45:00,17:46:00,10.720000000000002,renault_kwid
CE1264,2025-02-26,14:48:00,17:38:00,15.715000000000002,byd_dolphin
CE1265,2025-02-26,14:49:00,17:49:00,18.585,byd_qin
CE1266,2025-02-26,14:51:00,17:44:00,13.469999999999999,byd_dolphin
CE1267,2025-02-26,14:52:00,17:50:00,8.04,renault_kwid
CE1268,2025-02-26,14:53:00,17:40:00,15.715000000000002,byd_dolphin
CE1269,2025-02-26,14:58:00,17:47:00,20.205000000000005,byd_dolphin
CE1270,2025-02-26,14:58:00,17:45:00,10.720000000000002,renault_kwid
CE1271,2025-02-27,08:58:00,17:50:00,9.38,renault_kwid
CE1272,2025-02-27,08:58:00,12:13:00,17.960000000000004,byd_dolphin
CE1273,2025-02-27,09:00:00,17:26:00,13.469999999999999,byd_dolphin
CE1274,2025-02-27,09:01:00,17:51:00,15.715000000000002,byd_dolphin
CE1275,2025-02-27,09:03:00,12:10:00,8.04,renault_kwid
CE1276,2025-02-27,09:08:00,17:48:00,17.960000000000004,byd_dolphin
CE1277,2025-02-27,09:08:00,17:37:00,13.469999999999999,byd_dolphin
CE1278,2025-02-27,09:08:00,17:33:00,25.41,hyundai_ioniq
CE1279,2025-02-27,09:11:00,12:06:00,9.38,renault_kwid
CE1280,2025-02-27,09:11:00,17:51:00,25.41,hyundai_ioniq
CE1281,2025-02-27,09:12:00,17:43:00,15.715000000000002,byd_dolphin
CE1282,2025-02-27,09:14:00,12:18:00,22.45000000000001,byd_dolphin
CE1283,2025-02-27,09:15:00,17:40:00,25.41,hyundai_ioniq
CE1284,2025-02-27,09:17:00,12:13:00,23.895000000000007,byd_qin
CE1285,2025-02-27,09:17:00,17:36:00,18.585,byd_qin
CE1286,2025-02-27,09:17:00,17:48:00,20.205000000000005,byd_dolphin
CE1287,2025-02-27,09:17:00,17:42:00,13.469999999999999,byd_dolphin
CE1288,2025-02-27,09:19:00,17:36:00,13.400000000000006,renault_kwid
CE1289,2025-02-27,09:20:00,17:43:00,25.41,hyundai_ioniq
CE1290,2025-02-27,09:23:00,17:51:00,15.715000000000002,byd_dolphin
CE1291,2025-02-27,09:24:00,17:26:00,9.38,renault_kwid
CE1292,2025-02-27,09:28:00,17:45:00,17.960000000000004,byd_dolphin
CE1293,2025-02-27,09:31:00,12:10:00,21.240000000000006,byd_qin
CE1294,2025-02-27,14:39:00,17:38:00,21.240000000000006,byd_qin
CE1295,2025-02-27,14:44:00,17:39:00,17.960000000000004,byd_dolphin
CE1296,2025-02-27,14:44:00,17:21:00,8.04,renault_kwid
CE1297,2025-02-27,14:46:00,17:40:00,15.715000000000002,byd_dolphin
CE1298,2025-02-27,14:47:00,17:39:00,9.38,renault_kwid
CE1299,2025-02-27,14:47:00,17:38:00,24.69500000000001,byd_dolphin
CE1300,2025-02-27,14:55:00,17:42:00,21.779999999999998,hyundai_ioniq
CE1301,2025-02-27,14:59:00,17:36:00,23.895000000000007,byd_qin
CE1302,2025-02-28,08:59:00,12:14:00,23.895000000000007,byd_qin
CE1303,2025-02-28,09:02:00,17:53:00,15.715000000000002,byd_dolphin
CE1304,2025-02-28,09:03:00,12:19:00,15.715000000000002,byd_dolphin
CE1305,2025-02-28,09:04:00,17:31:00,17.960000000000004,byd_dolphin
CE1306,2025-02-28,09:05:00,12:15:00,9.38,renault_kwid
CE1307,2025-02-28,09:09:00,17:38:00,32.67000000000001,hyundai_ioniq
CE1308,2025-02-28,09:09:00,17:48:00,15.715000000000002,byd_dolphin
CE1309,2025-02-28,09:09:00,17:40:00,10.720000000000002,renault_kwid
CE1310,2025-02-28,09:10:00,17:47:00,13.469999999999999,byd_dolphin
CE1311,2025-02-28,09:10:00,12:12:00,8.04,renault_kwid
CE1312,2025-02-28,09:12:00,17:41:00,16.08000000000001,renault_kwid
CE1313,2025-02-28,09:13:00,17:27:00,21.240000000000006,byd_qin
CE1314,2025-02-28,09:16:00,12:10:00,9.38,renault_kwid
CE1315,2025-02-28,09:16:00,17:38:00,8.04,renault_kwid
CE1316,2025-02-28,09:16:00,17:37:00,36.30000000000001,hyundai_ioniq
CE1317,2025-02-28,09:16:00,17:25:00,13.469999999999999,byd_dolphin
CE1318,2025-02-28,09:19:00,12:13:00,18.585,byd_qin
CE1319,2025-02-28,09:20:00,17:42:00,9.38,renault_kwid
CE1320,2025-02-28,09:21:00,17:36:00,8.04,renault_kwid
CE1321,2025-02-28,09:21:00,17:45:00,18.585,byd_qin
CE1322,2025-02-28,09:22:00,17:42:00,18.585,byd_qin
CE1323,2025-02-28,09:31:00,17:49:00,25.41,hyundai_ioniq
CE1324,2025-02-28,14:32:00,17:53:00,15.715000000000002,byd_dolphin
CE1325,2025-02-28,14:39:00,17:43:00,25.41,hyundai_ioniq
CE1326,2025-02-28,14:40:00,17:44:00,9.38,renault_kwid
CE1327,2025-02-28,14:41:00,17:45:00,10.720000000000002,renault_kwid
CE1328,2025-02-28,14:45:00,17:45:00,10.720000000000002,renault_kwid
CE1329,2025-02-28,14:49:00,17:43:00,15.93,byd_qin
CE1330,2025-02-28,14:52:00,17:39:00,39.930000000000014,hyundai_ioniq
CE1331,2025-03-01,09:07:00,12:15:00,9.38,renault_kwid
CE1332,2025-03-01,09:12:00,12:13:00,15.93,byd_qin
CE1333,2025-03-01,09:16:00,17:37:00,15.715000000000002,byd_dolphin
CE1334,2025-03-01,09:21:00,12:15:00,25.41,hyundai_ioniq
CE1335,2025-03-01,14:46:00,17:38:00,15.93,byd_qin
CE1336,2025-03-02,08:56:00,17:37:00,9.38,renault_kwid
CE1337,2025-03-02,09:14:00,12:22:00,20.205000000000005,byd_dolphin
CE1338,2025-03-02,09:26:00,12:06:00,23.895000000000007,byd_qin
CE1339,2025-03-02,14:42:00,17:52:00,15.715000000000002,byd_dolphin
CE1340,2025-03-03,08:53:00,17:48:00,18.585,byd_qin
CE1341,2025-03-03,08:56:00,17:44:00,21.779999999999998,hyundai_ioniq
CE1342,2025-03-03,09:02:00,17:45:00,25.41,hyundai_ioniq
CE1343,2025-03-03,09:05:00,17:37:00,12.060000000000004,renault_kwid
CE1344,2025-03-03,09:06:00,17:42:00,10.720000000000002,renault_kwid
CE1345,2025-03-03,09:08:00,12:16:00,8.04,renault_kwid
CE1346,2025-03-03,09:08:00,17:45:00,22.45000000000001,byd_dolphin
CE1347,2025-03-03,09:09:00,12:10:00,20.205000000000005,byd_dolphin
CE1348,2025-03-03,09:11:00,17:39:00,10.720000000000002,renault_kwid
CE1349,2025-03-03,09:11:00,12:15:00,17.960000000000004,byd_dolphin
CE1350,2025-03-03,09:11:00,17:27:00,18.585,byd_qin
CE1351,2025-03-03,09:13:00,12:18:00,16.08000000000001,renault_kwid
CE1352,2025-03-03,09:15:00,12:17:00,8.04,renault_kwid
CE1353,2025-03-03,09:16:00,17:44:00,29.040000000000003,hyundai_ioniq
CE1354,2025-03-03,09:17:00,17:46:00,21.240000000000006,byd_qin
CE1355,2025-03-03,09:21:00,12:16:00,26.55000000000001,byd_qin
CE1356,2025-03-03,09:21:00,17:41:00,22.45000000000001,byd_dolphin
CE1357,2025-03-03,09:22:00,17:48:00,13.469999999999999,byd_dolphin
CE1358,2025-03-03,09:22:00,17:44:00,17.960000000000004,byd_dolphin
CE1359,2025-03-03,09:22:00,17:42:00,13.469999999999999,byd_dolphin
CE1360,2025-03-03,09:23:00,17:51:00,21.240000000000006,byd_qin
CE1361,2025-03-03,09:23:00,17:48:00,8.04,renault_kwid
CE1362,2025-03-03,09:26:00,17:47:00,13.469999999999999,byd_dolphin
CE1363,2025-03-03,09:33:00,12:06:00,9.38,renault_kwid
CE1364,2025-03-03,09:34:00,17:51:00,15.93,byd_qin
CE1365,2025-03-03,14:29:00,17:52:00,10.720000000000002,renault_kwid
CE1366,2025-03-03,14:38:00,17:30:00,21.240000000000006,byd_qin
CE1367,2025-03-03,14:39:00,17:34:00,22.45000000000001,byd_dolphin
CE1368,2025-03-03,14:44:00,17:41:00,17.960000000000004,byd_dolphin
CE1369,2025-03-03,14:51:00,17:46:00,15.715000000000002,byd_dolphin
CE1370,2025-03-03,15:04:00,17:42:00,8.04,renault_kwid
CE1371,2025-03-04,08:55:00,17:41:00,9.38,renault_kwid
CE1372,2025-03-04,08:59:00,17:48:00,13.400000000000006,renault_kwid
CE1373,2025-03-04,08:59:00,17:43:00,10.720000000000002,renault_kwid
CE1374,2025-03-04,09:04:00,17:42:00,29.040000000000003,hyundai_ioniq
CE1375,2025-03-04,09:05:00,17:36:00,21.240000000000006,byd_qin
CE1376,2025-03-04,09:06:00,17:52:00,8.04,renault_kwid
CE1377,2025-03-04,09:07:00,17:41:00,13.400000000000006,renault_kwid
CE1378,2025-03-04,09:09:00,12:09:00,29.040000000000003,hyundai_ioniq
CE1379,2025-03-04,09:09:00,17:46:00,17.960000000000004,byd_dolphin
CE1380,2025-03-04,09:10:00,12:12:00,21.240000000000006,byd_qin
CE1381,2025-03-04,09:13:00,17:37:00,8.04,renault_kwid
CE1382,2025-03-04,09:13:00,17:44:00,18.585,byd_qin
CE1383,2025-03-04,09:14:00,17:36:00,21.779999999999998,hyundai_ioniq
CE1384,2025-03-04,09:16:00,12:15:00,23.895000000000007,byd_qin
CE1385,2025-03-04,09:16:00,17:38:00,12.060000000000004,renault_kwid
CE1386,2025-03-04,09:17:00,12:18:00,15.93,byd_qin
CE1387,2025-03-04,09:18:00,12:16:00,21.240000000000006,byd_qin
CE1388,2025-03-04,09:19:00,12:15:00,15.93,byd_qin
CE1389,2025-03-04,09:19:00,17:38:00,21.779999999999998,hyundai_ioniq
CE1390,2025-03-04,09:22:00,12:08:00,13.469999999999999,byd_dolphin
CE1391,2025-03-04,09:27:00,12:17:00,15.715000000000002,byd_dolphin
CE1392,2025-03-04,09:28:00,17:42:00,21.779999999999998,hyundai_ioniq
CE1393,2025-03-04,09:37:00,12:14:00,13.469999999999999,byd_dolphin
CE1394,2025-03-04,14:26:00,17:44:00,20.205000000000005,byd_dolphin
CE1395,2025-03-04,14:36:00,17:42:00,15.715000000000002,byd_dolphin
CE1396,2025-03-04,14:42:00,17:37:00,20.205000000000005,byd_dolphin
CE1397,2025-03-04,14:44:00,17:44:00,13.469999999999999,byd_dolphin
CE1398,2025-03-04,14:46:00,17:11:00,22.45000000000001,byd_dolphin
CE1399,2025-03-04,14:50:00,17:46:00,20.205000000000005,byd_dolphin
CE1400,2025-03-04,15:02:00,17:54:00,13.469999999999999,byd_dolphin
CE1401,2025-03-05,08:57:00,12:16:00,17.960000000000004,byd_dolphin
CE1402,2025-03-05,09:01:00,17:38:00,12.060000000000004,renault_kwid
CE1403,2025-03-05,09:06:00,17:39:00,9.38,renault_kwid
CE1404,2025-03-05,09:06:00,17:47:00,13.400000000000006,renault_kwid
CE1405,2025-03-05,09:10:00,17:46:00,9.38,renault_kwid
CE1406,2025-03-05,09:10:00,17:47:00,29.205000000000016,byd_qin
CE1407,2025-03-05,09:11:00,17:42:00,9.38,renault_kwid
CE1408,2025-03-05,09:12:00,12:13:00,9.38,renault_kwid
CE1409,2025-03-05,09:13:00,12:18:00,10.720000000000002,renault_kwid
CE1410,2025-03-05,09:16:00,17:37:00,18.585,byd_qin
CE1411,2025-03-05,09:17:00,17:43:00,18.585,byd_qin
CE1412,2025-03-05,09:20:00,17:37:00,23.895000000000007,byd_qin
CE1413,2025-03-05,09:20:00,17:51:00,17.960000000000004,byd_dolphin
CE1414,2025-03-05,09:23:00,17:42:00,8.04,renault_kwid
CE1415,2025-03-05,09:24:00,12:06:00,8.04,renault_kwid
CE1416,2025-03-05,09:25:00,17:40:00,13.469999999999999,byd_dolphin
CE1417,2025-03-05,09:27:00,17:44:00,17.960000000000004,byd_dolphin
CE1418,2025-03-05,09:28:00,17:43:00,18.585,byd_qin
CE1419,2025-03-05,09:28:00,17:43:00,8.04,renault_kwid
CE1420,2025-03-05,09:30:00,17:53:00,29.040000000000003,hyundai_ioniq
CE1421,2025-03-05,09:36:00,17:43:00,10.720000000000002,renault_kwid
CE1422,2025-03-05,14:36:00,17:46:00,15.715000000000002,byd_dolphin
CE1423,2025-03-05,14:47:00,17:49:00,20.205000000000005,byd_dolphin
CE1424,2025-03-05,14:48:00,17:33:00,12.060000000000004,renault_kwid
CE1425,2025-03-05,14:52:00,17:31:00,12.060000000000004,renault_kwid
CE1426,2025-03-05,14:53:00,17:42:00,8.04,renault_kwid
CE1427,2025-03-05,14:57:00,17:41:00,25.41,hyundai_ioniq
CE1428,2025-03-06,08:59:00,17:46:00,25.41,hyundai_ioniq
CE1429,2025-03-06,09:05:00,17:51:00,29.205000000000016,byd_qin
CE1430,2025-03-06,09:05:00,12:00:00,23.895000000000007,byd_qin
CE1431,2025-03-06,09:09:00,12:18:00,39.930000000000014,hyundai_ioniq
CE1432,2025-03-06,09:09:00,17:40:00,9.38,renault_kwid
CE1433,2025-03-06,09:10:00,17:46:00,9.38,renault_kwid
CE1434,2025-03-06,09:10:00,17:48:00,20.205000000000005,byd_dolphin
CE1435,2025-03-06,09:10:00,17:50:00,20.205000000000005,byd_dolphin
CE1436,2025-03-06,09:11:00,12:19:00,8.04,renault_kwid
CE1437,2025-03-06,09:13:00,17:46:00,15.715000000000002,byd_dolphin
CE1438,2025-03-06,09:14:00,17:42:00,12.060000000000004,renault_kwid
CE1439,2025-03-06,09:14:00,17:46:00,25.41,hyundai_ioniq
CE1440,2025-03-06,09:15:00,17:45:00,23.895000000000007,byd_qin
CE1441,2025-03-06,09:16:00,12:12:00,18.585,byd_qin
CE1442,2025-03-06,09:17:00,12:04:00,17.960000000000004,byd_dolphin
CE1443,2025-03-06,09:18:00,12:12:00,15.93,byd_qin
CE1444,2025-03-06,09:18:00,17:37:00,18.585,byd_qin
CE1445,2025-03-06,09:18:00,17:39:00,14.740000000000007,renault_kwid
CE1446,2025-03-06,09:18:00,17:38:00,15.93,byd_qin
CE1447,2025-03-06,09:18:00,17:48:00,9.38,renault_kwid
CE1448,2025-03-06,09:19:00,17:43:00,13.469999999999999,byd_dolphin
CE1449,2025-03-06,09:20:00,12:12:00,36.30000000000001,hyundai_ioniq
CE1450,2025-03-06,09:22:00,12:09:00,8.04,renault_kwid
CE1451,2025-03-06,09:23:00,17:37:00,18.585,byd_qin
CE1452,2025-03-06,09:24:00,12:19:00,17.960000000000004,byd_dolphin
CE1453,2025-03-06,09:26:00,17:39:00,22.45000000000001,byd_dolphin
CE1454,2025-03-06,09:26:00,17:47:00,21.779999999999998,hyundai_ioniq
CE1455,2025-03-06,09:27:00,17:33:00,22.45000000000001,byd_dolphin
CE1456,2025-03-06,14:26:00,17:32:00,8.04,renault_kwid
CE1457,2025-03-06,14:40:00,17:40:00,25.41,hyundai_ioniq
CE1458,2025-03-06,14:41:00,17:45:00,8.04,renault_kwid
CE1459,2025-03-06,14:45:00,17:45:00,15.715000000000002,byd_dolphin
CE1460,2025-03-06,14:46:00,17:37:00,25.41,hyundai_ioniq
CE1461,2025-03-07,09:02:00,17:33:00,17.960000000000004,byd_dolphin
CE1462,2025-03-07,09:02:00,17:35:00,17.960000000000004,byd_dolphin
CE1463,2025-03-07,09:04:00,12:12:00,15.715000000000002,byd_dolphin
CE1464,2025-03-07,09:04:00,17:31:00,12.060000000000004,renault_kwid
CE1465,2025-03-07,09:04:00,12:12:00,25.41,hyundai_ioniq
CE1466,2025-03-07,09:05:00,17:43:00,13.469999999999999,byd_dolphin
CE1467,2025-03-07,09:08:00,17:48:00,29.040000000000003,hyundai_ioniq
CE1468,2025-03-07,09:09:00,17:42:00,9.38,renault_kwid
CE1469,2025-03-07,09:11:00,17:46:00,9.38,renault_kwid
CE1470,2025-03-07,09:12:00,12:15:00,13.469999999999999,byd_dolphin
CE1471,2025-03-07,09:12:00,12:13:00,8.04,renault_kwid
CE1472,2025-03-07,09:13:00,17:46:00,13.469999999999999,byd_dolphin
CE1473,2025-03-07,09:13:00,17:46:00,13.469999999999999,byd_dolphin
CE1474,2025-03-07,09:14:00,17:44:00,32.67000000000001,hyundai_ioniq
CE1475,2025-03-07,09:17:00,12:16:00,20.205000000000005,byd_dolphin
CE1476,2025-03-07,09:18:00,17:40:00,8.04,renault_kwid
CE1477,2025-03-07,09:18:00,12:13:00,13.469999999999999,byd_dolphin
CE1478,2025-03-07,09:18:00,17:41:00,15.715000000000002,byd_dolphin
CE1479,2025-03-07,09:18:00,17:49:00,15.93,byd_qin
CE1480,2025-03-07,09:22:00,12:15:00,20.205000000000005,byd_dolphin
CE1481,2025-03-07,09:22:00,17:43:00,21.240000000000006,byd_qin
