id,date,t_arr,t_dep,e_dem,ev_model
CE0980,2025-02-13,09:16:00,17:45:00,18.585,byd_qin
CE0981,2025-02-13,09:17:00,12:13:00,10.720000000000002,renault_kwid
CE0982,2025-02-13,09:17:00,17:30:00,15.93,byd_qin
CE0983,2025-02-13,09:17:00,17:37:00,20.205000000000005,byd_dolphin
CE0984,2025-02-13,09:18:00,17:51:00,21.240000000000006,byd_qin
CE0985,2025-02-13,09:19:00,17:45:00,21.240000000000006,byd_qin
CE0986,2025-02-13,09:21:00,12:12:00,29.040000000000003,hyundai_ioniq
CE0987,2025-02-13,09:21:00,17:33:00,23.895000000000007,byd_qin
CE0988,2025-02-13,09:21:00,17:41:00,8.04,renault_kwid
CE0989,2025-02-13,09:22:00,17:46:00,18.585,byd_qin
CE0990,2025-02-13,09:23:00,12:18:00,17.960000000000004,byd_dolphin
CE0991,2025-02-13,09:23:00,11:51:00,8.04,renault_kwid
CE0992,2025-02-13,09:24:00,17:43:00,9.38,renault_kwid
CE0993,2025-02-13,09:27:00,17:50:00,8.04,renault_kwid
CE0994,2025-02-13,09:37:00,17:37:00,15.715000000000002,byd_dolphin
CE0995,2025-02-13,14:38:00,17:51:00,13.469999999999999,byd_dolphin
CE0996,2025-02-13,14:42:00,17:39:00,8.04,renault_kwid
CE0997,2025-02-13,14:45:00,17:38:00,12.060000000000004,renault_kwid
CE0998,2025-02-13,14:48:00,17:43:00,8.04,renault_kwid
CE0999,2025-02-13,14:51:00,17:31:00,13.400000000000006,renault_kwid
CE1000,2025-02-13,14:53:00,17:37:00,15.715000000000002,byd_dolphin
CE1001,2025-02-14,08:59:00,12:13:00,15.93,byd_qin
CE1002,2025-02-14,09:05:00,17:48:00,8.04,renault_kwid
CE1003,2025-02-14,09:06:00,12:15:00,21.240000000000006,byd_qin
CE1004,2025-02-14,09:06:00,17:47:00,8.04,renault_kwid
CE1005,2025-02-14,09:07:00,17:47:00,8.04,renault_kwid
CE1006,2025-02-14,09:08:00,17:39:00,17.960000000000004,byd_dolphin
CE1007,2025-02-14,09:08:00,17:45:00,9.38,renault_kwid
CE1008,2025-02-14,09:10:00,17:28:00,15.715000000000002,byd_dolphin
CE1009,2025-02-14,09:11:00,17:36:00,15.715000000000002,byd_dolphin
CE1010,2025-02-14,09:11:00,17:40:00,8.04,renault_kwid
CE1011,2025-02-14,09:12:00,17:44:00,17.960000000000004,byd_dolphin
CE1012,2025-02-14,09:13:00,17:36:00,15.93,byd_qin
CE1013,2025-02-14,09:13:00,12:08:00,9.38,renault_kwid
CE1014,2025-02-14,09:13:00,17:24:00,9.38,renault_kwid
CE1015,2025-02-14,09:15:00,17:33:00,15.715000000000002,byd_dolphin
CE1016,2025-02-14,09:16:00,12:04:00,15.93,byd_qin
CE1017,2025-02-14,09:16:00,17:41:00,25.41,hyundai_ioniq
CE1018,2025-02-14,09:17:00,17:41:00,8.04,renault_kwid
CE1019,2025-02-14,09:21:00,17:48:00,15.715000000000002,byd_dolphin
CE1020,2025-02-14,09:21:00,12:12:00,29.205000000000016,byd_qin
CE1021,2025-02-14,09:24:00,17:30:00,9.38,renault_kwid
CE1022,2025-02-14,09:26:00,17:34:00,9.38,renault_kwid
CE1023,2025-02-14,09:27:00,17:49:00,15.715000000000002,byd_dolphin
CE1024,2025-02-14,09:29:00,17:47:00,15.715000000000002,byd_dolphin
CE1025,2025-02-14,09:39:00,17:30:00,18.585,byd_qin
CE1026,2025-02-14,14:39:00,17:45:00,23.895000000000007,byd_qin
CE1027,2025-02-14,14:41:00,17:47:00,18.585,byd_qin
CE1028,2025-02-14,14:44:00,17:48:00,21.240000000000006,byd_qin
CE1029,2025-02-14,14:51:00,17:25:00,40.00000000000001,tesla_model_3
CE1030,2025-02-14,14:55:00,17:44:00,9.38,renault_kwid
CE1031,2025-02-14,15:03:00,17:46:00,18.585,byd_qin
CE1032,2025-02-15,09:18:00,17:34:00,17.960000000000004,byd_dolphin
CE1033,2025-02-15,09:45:00,17:49:00,8.04,renault_kwid
CE1034,2025-02-16,08:59:00,17:20:00,15.715000000000002,byd_dolphin
CE1035,2025-02-16,09:09:00,12:13:00,12.060000000000004,renault_kwid
CE1036,2025-02-16,09:13:00,17:55:00,10.720000000000002,renault_kwid
CE1037,2025-02-16,09:25:00,17:43:00,25.41,hyundai_ioniq
CE1038,2025-02-16,14:39:00,17:28:00,8.04,renault_kwid
CE1039,2025-02-17,09:04:00,17:49:00,9.38,renault_kwid
CE1040,2025-02-17,09:05:00,17:42:00,20.205000000000005,byd_dolphin
CE1041,2025-02-17,09:05:00,17:38:00,15.715000000000002,byd_dolphin
CE1042,2025-02-17,09:06:00,12:14:00,20.205000000000005,byd_dolphin
CE1043,2025-02-17,09:07:00,17:41:00,17.960000000000004,byd_dolphin
CE1044,2025-02-17,09:08:00,17:47:00,17.960000000000004,byd_dolphin
CE1045,2025-02-17,09:09:00,17:38:00,15.715000000000002,byd_dolphin
CE1046,2025-02-17,09:09:00,17:52:00,21.240000000000006,byd_qin
CE1047,2025-02-17,09:11:00,12:12:00,20.205000000000005,byd_dolphin
CE1048,2025-02-17,09:12:00,17:45:00,12.060000000000004,renault_kwid
CE1049,2025-02-17,09:12:00,17:47:00,17.960000000000004,byd_dolphin
CE1050,2025-02-17,09:14:00,17:27:00,8.04,renault_kwid
CE1051,2025-02-17,09:14:00,17:47:00,12.060000000000004,renault_kwid
CE1052,2025-02-17,09:17:00,17:36:00,15.93,byd_qin
CE1053,2025-02-17,09:21:00,17:40:00,18.585,byd_qin
CE1054,2025-02-17,09:25:00,17:37:00,21.779999999999998,hyundai_ioniq
CE1055,2025-02-17,09:26:00,17:26:00,12.060000000000004,renault_kwid
CE1056,2025-02-17,09:27:00,12:10:00,25.41,hyundai_ioniq
CE1057,2025-02-17,09:28:00,17:50:00,10.720000000000002,renault_kwid
CE1058,2025-02-17,09:28:00,17:47:00,12.060000000000004,renault_kwid
CE1059,2025-02-17,09:39:00,17:38:00,25.41,hyundai_ioniq
CE1060,2025-02-17,14:27:00,17:46:00,18.585,byd_qin
CE1061,2025-02-17,14:30:00,17:47:00,12.060000000000004,renault_kwid
CE1062,2025-02-17,14:45:00,17:37:00,10.720000000000002,renault_kwid
CE1063,2025-02-17,14:47:00,17:35:00,22.45000000000001,byd_dolphin
CE1064,2025-02-17,14:48:00,17:29:00,21.240000000000006,byd_qin
CE1065,2025-02-17,14:49:00,17:16:00,9.38,renault_kwid
CE1066,2025-02-17,14:51:00,17:40:00,29.040000000000003,hyundai_ioniq
CE1067,2025-02-18,08:55:00,17:48:00,21.240000000000006,byd_qin
CE1068,2025-02-18,08:58:00,12:08:00,15.93,byd_qin
CE1069,2025-02-18,08:59:00,17:37:00,15.93,byd_qin
CE1070,2025-02-18,08:59:00,17:47:00,8.04,renault_kwid
CE1071,2025-02-18,09:00:00,17:43:00,12.060000000000004,renault_kwid
CE1072,2025-02-18,09:00:00,11:59:00,17.960000000000004,byd_dolphin
CE1073,2025-02-18,09:01:00,17:39:00,9.38,renault_kwid
CE1074,2025-02-18,09:01:00,17:48:00,17.960000000000004,byd_dolphin
CE1075,2025-02-18,09:04:00,17:26:00,9.38,renault_kwid
CE1076,2025-02-18,09:05:00,17:39:00,15.93,byd_qin
CE1077,2025-02-18,09:06:00,17:39:00,10.720000000000002,renault_kwid
CE1078,2025-02-18,09:07:00,12:12:00,17.960000000000004,byd_dolphin
CE1079,2025-02-18,09:07:00,17:43:00,9.38,renault_kwid
CE1080,2025-02-18,09:08:00,12:18:00,10.720000000000002,renault_kwid
CE1081,2025-02-18,09:08:00,12:10:00,9.38,renault_kwid
CE1082,2025-02-18,09:09:00,12:15:00,21.779999999999998,hyundai_ioniq
CE1083,2025-02-18,09:09:00,17:41:00,9.38,renault_kwid
CE1084,2025-02-18,09:10:00,12:11:00,20.205000000000005,byd_dolphin
CE1085,2025-02-18,09:15:00,17:44:00,13.400000000000006,renault_kwid
CE1086,2025-02-18,09:18:00,11:59:00,21.240000000000006,byd_qin
CE1087,2025-02-18,09:19:00,17:39:00,23.895000000000007,byd_qin
CE1088,2025-02-18,09:20:00,17:40:00,8.04,renault_kwid
CE1089,2025-02-18,09:21:00,12:13:00,9.38,renault_kwid
CE1090,2025-02-18,09:25:00,17:31:00,13.469999999999999,byd_dolphin
CE1091,2025-02-18,09:36:00,17:23:00,12.060000000000004,renault_kwid
CE1092,2025-02-18,09:37:00,12:08:00,15.715000000000002,byd_dolphin
CE1093,2025-02-18,14:40:00,17:47:00,9.38,renault_kwid
CE1094,2025-02-18,14:47:00,17:20:00,18.585,byd_qin
CE1095,2025-02-18,14:48:00,17:22:00,10.720000000000002,renault_kwid
CE1096,2025-02-18,14:54:00,17:43:00,22.45000000000001,byd_dolphin
CE1097,2025-02-18,14:55:00,17:49:00,23.895000000000007,byd_qin
CE1098,2025-02-18,15:03:00,17:44:00,13.469999999999999,byd_dolphin
CE1099,2025-02-19,08:59:00,17:43:00,36.30000000000001,hyundai_ioniq
CE1100,2025-02-19,09:01:00,17:49:00,21.779999999999998,hyundai_ioniq
CE1101,2025-02-19,09:03:00,17:49:00,12.060000000000004,renault_kwid
CE1102,2025-02-19,09:04:00,17:48:00,29.040000000000003,hyundai_ioniq
CE1103,2025-02-19,09:06:00,17:48:00,9.38,renault_kwid
CE1104,2025-02-19,09:06:00,17:39:00,18.585,byd_qin
CE1105,2025-02-19,09:08:00,12:05:00,15.715000000000002,byd_dolphin
CE1106,2025-02-19,09:09:00,17:49:00,9.38,renault_kwid
CE1107,2025-02-19,09:10:00,17:47:00,9.38,renault_kwid
CE1108,2025-02-19,09:11:00,17:35:00,23.895000000000007,byd_qin
CE1109,2025-02-19,09:13:00,17:40:00,32.67000000000001,hyundai_ioniq
CE1110,2025-02-19,09:14:00,12:21:00,15.715000000000002,byd_dolphin
CE1111,2025-02-19,09:15:00,12:06:00,8.04,renault_kwid
CE1112,2025-02-19,09:17:00,17:40:00,15.93,byd_qin
CE1113,2025-02-19,09:18:00,17:46:00,10.720000000000002,renault_kwid
CE1114,2025-02-19,09:19:00,17:37:00,23.895000000000007,byd_qin
CE1115,2025-02-19,09:19:00,17:46:00,15.715000000000002,byd_dolphin
CE1116,2025-02-19,09:20:00,17:52:00,15.715000000000002,byd_dolphin
CE1117,2025-02-19,09:21:00,17:32:00,17.960000000000004,byd_dolphin
CE1118,2025-02-19,09:22:00,17:49:00,15.715000000000002,byd_dolphin
CE1119,2025-02-19,09:23:00,17:43:00,18.585,byd_qin
CE1120,2025-02-19,09:25:00,17:42:00,14.740000000000007,renault_kwid
CE1121,2025-02-19,09:29:00,17:43:00,10.720000000000002,renault_kwid
CE1122,2025-02-19,09:30:00,17:49:00,13.469999999999999,byd_dolphin
CE1123,2025-02-19,09:32:00,17:44:00,13.400000000000006,renault_kwid
CE1124,2025-02-19,14:31:00,17:45:00,29.040000000000003,hyundai_ioniq
CE1125,2025-02-19,14:31:00,17:45:00,23.895000000000007,byd_qin
CE1126,2025-02-19,14:40:00,17:39:00,15.715000000000002,byd_dolphin
CE1127,2025-02-19,14:52:00,17:48:00,15.715000000000002,byd_dolphin
CE1128,2025-02-19,14:52:00,17:29:00,8.04,renault_kwid
CE1129,2025-02-19,15:04:00,17:40:00,17.960000000000004,byd_dolphin
CE1130,2025-02-20,08:56:00,12:08:00,8.04,renault_kwid
CE1131,2025-02-20,09:01:00,17:36:00,21.240000000000006,byd_qin
CE1132,2025-02-20,09:02:00,17:44:00,10.720000000000002,renault_kwid
CE1133,2025-02-20,09:02:00,12:03:00,21.240000000000006,byd_qin
CE1134,2025-02-20,09:05:00,17:43:00,26.55000000000001,byd_qin
CE1135,2025-02-20,09:06:00,17:30:00,21.240000000000006,byd_qin
CE1136,2025-02-20,09:07:00,17:49:00,15.715000000000002,byd_dolphin
CE1137,2025-02-20,09:07:00,17:30:00,20.205000000000005,byd_dolphin
CE1138,2025-02-20,09:07:00,12:11:00,9.38,renault_kwid
CE1139,2025-02-20,09:08:00,17:39:00,18.585,byd_qin
CE1140,2025-02-20,09:11:00,17:48:00,10.720000000000002,renault_kwid
CE1141,2025-02-20,09:13:00,17:45:00,9.38,renault_kwid
CE1142,2025-02-20,09:15:00,17:37:00,15.715000000000002,byd_dolphin
CE1143,2025-02-20,09:15:00,17:45:00,9.38,renault_kwid
CE1144,2025-02-20,09:16:00,12:17:00,9.38,renault_kwid
CE1145,2025-02-20,09:17:00,17:46:00,17.960000000000004,byd_dolphin
CE1146,2025-02-20,09:20:00,12:18:00,10.720000000000002,renault_kwid
CE1147,2025-02-20,09:20:00,17:37:00,13.469999999999999,byd_dolphin
CE1148,2025-02-20,09:20:00,17:45:00,13.400000000000006,renault_kwid
CE1149,2025-02-20,09:20:00,17:44:00,18.585,byd_qin
CE1150,2025-02-20,09:25:00,17:33:00,10.720000000000002,renault_kwid
CE1151,2025-02-20,09:26:00,17:48:00,21.240000000000006,byd_qin
CE1152,2025-02-20,09:30:00,17:43:00,13.469999999999999,byd_dolphin
CE1153,2025-02-20,09:31:00,17:48:00,15.715000000000002,byd_dolphin
CE1154,2025-02-20,09:34:00,12:00:00,10.720000000000002,renault_kwid
CE1155,2025-02-20,14:37:00,17:34:00,29.040000000000003,hyundai_ioniq
CE1156,2025-02-20,14:48:00,17:47:00,20.205000000000005,byd_dolphin
CE1157,2025-02-20,14:48:00,17:48:00,8.04,renault_kwid
CE1158,2025-02-20,14:51:00,17:38:00,15.93,byd_qin
CE1159,2025-02-20,14:52:00,17:41:00,18.585,byd_qin
CE1160,2025-02-20,14:53:00,17:45:00,17.960000000000004,byd_dolphin
CE1161,2025-02-20,14:53:00,17:46:00,15.715000000000002,byd_dolphin
CE1162,2025-02-20,14:59:00,17:39:00,12.060000000000004,renault_kwid
CE1163,2025-02-21,08:50:00,17:39:00,18.585,byd_qin
CE1164,2025-02-21,08:56:00,17:43:00,21.240000000000006,byd_qin
CE1165,2025-02-21,09:02:00,12:11:00,18.585,byd_qin
CE1166,2025-02-21,09:07:00,12:02:00,9.38,renault_kwid
CE1167,2025-02-21,09:09:00,17:46:00,22.45000000000001,byd_dolphin
CE1168,2025-02-21,09:11:00,12:08:00,25.41,hyundai_ioniq
CE1169,2025-02-21,09:11:00,17:44:00,9.38,renault_kwid
CE1170,2025-02-21,09:11:00,17:39:00,10.720000000000002,renault_kwid
CE1171,2025-02-21,09:12:00,17:40:00,21.779999999999998,hyundai_ioniq
CE1172,2025-02-21,09:12:00,17:40:00,13.469999999999999,byd_dolphin
CE1173,2025-02-21,09:14:00,12:04:00,9.38,renault_kwid
CE1174,2025-02-21,09:15:00,17:43:00,15.715000000000002,byd_dolphin
CE1175,2025-02-21,09:16:00,12:05:00,10.720000000000002,renault_kwid
CE1176,2025-02-21,09:18:00,17:45:00,10.720000000000002,renault_kwid
CE1177,2025-02-21,09:19:00,17:42:00,13.469999999999999,byd_dolphin
CE1178,2025-02-21,09:19:00,12:17:00,15.93,byd_qin
CE1179,2025-02-21,09:19:00,12:18:00,12.060000000000004,renault_kwid
CE1180,2025-02-21,09:19:00,12:06:00,21.240000000000006,byd_qin
CE1181,2025-02-21,09:20:00,12:12:00,8.04,renault_kwid
CE1182,2025-02-21,09:23:00,17:53:00,17.960000000000004,byd_dolphin
CE1183,2025-02-21,09:24:00,17:53:00,8.04,renault_kwid
CE1184,2025-02-21,09:24:00,17:43:00,15.715000000000002,byd_dolphin
CE1185,2025-02-21,09:30:00,12:16:00,8.04,renault_kwid
CE1186,2025-02-21,09:36:00,17:49:00,9.38,renault_kwid
CE1187,2025-02-21,14:33:00,17:46:00,20.205000000000005,byd_dolphin
CE1188,2025-02-21,14:38:00,17:44:00,12.060000000000004,renault_kwid
CE1189,2025-02-21,14:42:00,17:49:00,17.960000000000004,byd_dolphin
CE1190,2025-02-21,14:44:00,17:49:00,21.240000000000006,byd_qin
CE1191,2025-02-21,14:48:00,17:49:00,15.715000000000002,byd_dolphin
CE1192,2025-02-21,14:48:00,17:47:00,13.469999999999999,byd_dolphin
CE1193,2025-02-21,14:50:00,17:42:00,10.720000000000002,renault_kwid
CE1194,2025-02-21,14:51:00,17:49:00,10.720000000000002,renault_kwid
CE1195,2025-02-21,14:53:00,17:36:00,8.04,renault_kwid
CE1196,2025-02-21,14:54:00,17:46:00,9.38,renault_kwid
CE1197,2025-02-22,09:01:00,12:14:00,10.720000000000002,renault_kwid
CE1198,2025-02-22,09:10:00,12:12:00,32.67000000000001,hyundai_ioniq
CE1199,2025-02-22,09:15:00,12:11:00,13.469999999999999,byd_dolphin
CE1200,2025-02-22,09:16:00,17:46:00,17.960000000000004,byd_dolphin
CE1201,2025-02-22,09:17:00,17:42:00,13.469999999999999,byd_dolphin
CE1202,2025-02-23,09:22:00,17:50:00,15.715000000000002,byd_dolphin
CE1203,2025-02-23,09:42:00,17:47:00,25.41,hyundai_ioniq
CE1204,2025-02-23,14:40:00,17:37:00,9.38,renault_kwid
CE1205,2025-02-23,14:44:00,17:52:00,35.0,tesla_model_3
CE1206,2025-02-24,08:58:00,17:27:00,9.38,renault_kwid
CE1207,2025-02-24,09:02:00,17:34:00,15.715000000000002,byd_dolphin
CE1208,2025-02-24,09:06:00,17:42:00,20.205000000000005,byd_dolphin
CE1209,2025-02-24,09:09:00,17:42:00,18.585,byd_qin
CE1210,2025-02-24,09:10:00,17:29:00,15.715000000000002,byd_dolphin
CE1211,2025-02-24,09:11:00,17:34:00,8.04,renault_kwid
CE1212,2025-02-24,09:11:00,17:44:00,23.895000000000007,byd_qin
CE1213,2025-02-24,09:13:00,17:50:00,21.779999999999998,hyundai_ioniq
CE1214,2025-02-24,09:14:00,17:39:00,14.740000000000007,renault_kwid
CE1215,2025-02-24,09:16:00,17:40:00,23.895000000000007,byd_qin
CE1216,2025-02-24,09:16:00,12:11:00,13.469999999999999,byd_dolphin
CE1217,2025-02-24,09:17:00,12:19:00,32.67000000000001,hyundai_ioniq
CE1218,2025-02-24,09:18:00,17:42:00,15.93,byd_qin
CE1219,2025-02-24,09:19:00,17:47:00,12.060000000000004,renault_kwid
CE1220,2025-02-24,09:24:00,12:12:00,26.55000000000001,byd_qin
CE1221,2025-02-24,09:26:00,12:13:00,8.04,renault_kwid
CE1222,2025-02-24,14:28:00,17:47:00,8.04,renault_kwid
CE1223,2025-02-24,14:35:00,17:37:00,15.715000000000002,byd_dolphin
CE1224,2025-02-24,14:37:00,17:39:00,10.720000000000002,renault_kwid
CE1225,2025-02-24,14:37:00,17:40:00,9.38,renault_kwid
CE1226,2025-02-24,14:38:00,17:46:00,45.000000000000014,tesla_model_3
CE1227,2025-02-24,14:44:00,17:47:00,10.720000000000002,renault_kwid
CE1228,2025-02-24,14:45:00,17:55:00,32.67000000000001,hyundai_ioniq
CE1229,2025-02-24,14:46:00,17:27:00,20.205000000000005,byd_dolphin
CE1230,2025-02-24,14:48:00,17:47:00,9.38,renault_kwid
CE1231,2025-02-24,14:57:00,17:38:00,23.895000000000007,byd_qin
CE1232,2025-02-24,14:57:00,17:25:00,15.715000000000002,byd_dolphin
CE1233,2025-02-25,08:46:00,12:17:00,12.060000000000004,renault_kwid
CE1234,2025-02-25,09:00:00,17:41:00,18.585,byd_qin
CE1235,2025-02-25,09:07:00,17:48:00,12.060000000000004,renault_kwid
CE1236,2025-02-25,09:09:00,17:48:00,9.38,renault_kwid
CE1237,2025-02-25,09:09:00,17:45:00,17.960000000000004,byd_dolphin
CE1238,2025-02-25,09:09:00,12:16:00,9.38,renault_kwid
CE1239,2025-02-25,09:11:00,12:17:00,25.41,hyundai_ioniq
CE1240,2025-02-25,09:11:00,17:46:00,10.720000000000002,renault_kwid
CE1241,2025-02-25,09:11:00,17:48:00,13.469999999999999,byd_dolphin
CE1242,2025-02-25,09:12:00,12:09:00,36.30000000000001,hyundai_ioniq
CE1243,2025-02-25,09:13:00,17:46:00,25.41,hyundai_ioniq
CE1244,2025-02-25,09:13:00,12:13:00,18.585,byd_qin
CE1245,2025-02-25,09:14:00,17:49:00,26.55000000000001,byd_qin
CE1246,2025-02-25,09:14:00,17:44:00,13.400000000000006,renault_kwid
CE1247,2025-02-25,09:14:00,12:10:00,15.715000000000002,byd_dolphin
CE1248,2025-02-25,09:15:00,17:46:00,15.715000000000002,byd_dolphin
CE1249,2025-02-25,09:18:00,17:52:00,18.585,byd_qin
CE1250,2025-02-25,09:21:00,12:14:00,8.04,renault_kwid
CE1251,2025-02-25,09:22:00,12:16:00,9.38,renault_kwid
CE1252,2025-02-25,09:22:00,17:33:00,15.715000000000002,byd_dolphin
CE1253,2025-02-25,09:23:00,17:46:00,15.93,byd_qin
CE1254,2025-02-25,09:27:00,12:15:00,36.30000000000001,hyundai_ioniq
CE1255,2025-02-25,09:28:00,17:48:00,17.960000000000004,byd_dolphin
CE1256,2025-02-25,09:35:00,12:18:00,15.715000000000002,byd_dolphin
CE1257,2025-02-25,09:43:00,17:42:00,10.720000000000002,renault_kwid
CE1258,2025-02-25,14:38:00,17:54:00,18.585,byd_qin
CE1259,2025-02-25,14:40:00,17:43:00,15.93,byd_qin
CE1260,2025-02-25,14:43:00,17:37:00,15.93,byd_qin
CE1261,2025-02-25,14:53:00,17:44:00,32.67000000000001,hyundai_ioniq
CE1262,2025-02-25,14:55:00,17:39:00,8.04,renault_kwid
CE1263,2025-02-25,14:55:00,17:45:00,14.740000000000007,renault_kwid
CE1264,2025-02-26,08:57:00,17:39:00,17.960000000000004,byd_dolphin
CE1265,2025-02-26,08:59:00,17:50:00,22.45000000000001,byd_dolphin
CE1266,2025-02-26,09:04:00,12:17:00,15.93,byd_qin
CE1267,2025-02-26,09:06:00,17:52:00,22.45000000000001,byd_dolphin
CE1268,2025-02-26,09:11:00,17:15:00,15.715000000000002,byd_dolphin
CE1269,2025-02-26,09:11:00,12:12:00,17.960000000000004,byd_dolphin
CE1270,2025-02-26,09:13:00,17:14:00,8.04,renault_kwid
CE1271,2025-02-26,09:13:00,12:02:00,26.55000000000001,byd_qin
CE1272,2025-02-26,09:14:00,11:59:00,8.04,renault_kwid
CE1273,2025-02-26,09:14:00,17:42:00,8.04,renault_kwid
CE1274,2025-02-26,09:17:00,17:21:00,29.205000000000016,byd_qin
CE1275,2025-02-26,09:18:00,17:49:00,15.93,byd_qin
CE1276,2025-02-26,09:19:00,17:40:00,13.469999999999999,byd_dolphin
CE1277,2025-02-26,09:20:00,12:14:00,17.960000000000004,byd_dolphin
CE1278,2025-02-26,09:20:00,17:36:00,21.240000000000006,byd_qin
CE1279,2025-02-26,09:21:00,17:54:00,13.469999999999999,byd_dolphin
CE1280,2025-02-26,09:22:00,17:44:00,8.04,renault_kwid
CE1281,2025-02-26,09:23:00,17:32:00,13.469999999999999,byd_dolphin
CE1282,2025-02-26,09:25:00,17:44:00,9.38,renault_kwid
CE1283,2025-02-26,09:26:00,12:05:00,8.04,renault_kwid
CE1284,2025-02-26,09:26:00,17:44:00,13.400000000000006,renault_kwid
CE1285,2025-02-26,09:30:00,17:37:00,21.240000000000006,byd_qin
CE1286,2025-02-26,09:37:00,17:47:00,31.860000000000017,byd_qin
CE1287,2025-02-26,14:27:00,17:33:00,15.715000000000002,byd_dolphin
CE1288,2025-02-26,14:37:00,17:37:00,15.715000000000002,byd_dolphin
CE1289,2025-02-26,14:40:00,17:43:00,9.38,renault_kwid
CE1290,2025-02-26,14:44:00,17:45:00,13.469999999999999,byd_dolphin
CE1291,2025-02-26,14:45:00,17:39:00,9.38,renault_kwid
CE1292,2025-02-26,14:46:00,17:49:00,21.240000000000006,byd_qin
CE1293,2025-02-26,14:47:00,17:37:00,13.469999999999999,byd_dolphin
CE1294,2025-02-26,14:54:00,17:35:00,25.41,hyundai_ioniq
CE1295,2025-02-27,08:59:00,17:41:00,12.060000000000004,renault_kwid
CE1296,2025-02-27,09:03:00,17:38:00,10.720000000000002,renault_kwid
CE1297,2025-02-27,09:04:00,17:44:00,15.93,byd_qin
CE1298,2025-02-27,09:05:00,17:46:00,9.38,renault_kwid
CE1299,2025-02-27,09:06:00,17:40:00,15.93,byd_qin
CE1300,2025-02-27,09:07:00,17:33:00,10.720000000000002,renault_kwid
CE1301,2025-02-27,09:08:00,17:43:00,12.060000000000004,renault_kwid
CE1302,2025-02-27,09:08:00,17:39:00,8.04,renault_kwid
CE1303,2025-02-27,09:11:00,17:41:00,9.38,renault_kwid
CE1304,2025-02-27,09:12:00,12:17:00,14.740000000000007,renault_kwid
CE1305,2025-02-27,09:12:00,12:15:00,8.04,renault_kwid
CE1306,2025-02-27,09:12:00,17:53:00,15.715000000000002,byd_dolphin
CE1307,2025-02-27,09:14:00,17:47:00,29.040000000000003,hyundai_ioniq
CE1308,2025-02-27,09:16:00,17:45:00,15.715000000000002,byd_dolphin
CE1309,2025-02-27,09:19:00,17:34:00,13.469999999999999,byd_dolphin
CE1310,2025-02-27,09:21:00,12:09:00,14.740000000000007,renault_kwid
CE1311,2025-02-27,09:22:00,17:39:00,15.715000000000002,byd_dolphin
CE1312,2025-02-27,09:24:00,17:49:00,10.720000000000002,renault_kwid
CE1313,2025-02-27,09:25:00,17:46:00,17.960000000000004,byd_dolphin
CE1314,2025-02-27,09:31:00,12:19:00,12.060000000000004,renault_kwid
CE1315,2025-02-27,14:28:00,17:45:00,10.720000000000002,renault_kwid
CE1316,2025-02-27,14:39:00,17:33:00,13.400000000000006,renault_kwid
CE1317,2025-02-27,14:45:00,17:52:00,21.240000000000006,byd_qin
CE1318,2025-02-27,14:46:00,17:41:00,23.895000000000007,byd_qin
CE1319,2025-02-27,14:46:00,17:39:00,17.960000000000004,byd_dolphin
CE1320,2025-02-27,14:48:00,17:45:00,10.720000000000002,renault_kwid
CE1321,2025-02-27,14:49:00,17:50:00,10.720000000000002,renault_kwid
CE1322,2025-02-27,14:49:00,17:37:00,15.93,byd_qin
CE1323,2025-02-27,14:54:00,17:48:00,8.04,renault_kwid
CE1324,2025-02-28,09:04:00,17:40:00,32.67000000000001,hyundai_ioniq
CE1325,2025-02-28,09:05:00,17:46:00,15.93,byd_qin
CE1326,2025-02-28,09:05:00,17:33:00,22.45000000000001,byd_dolphin
CE1327,2025-02-28,09:07:00,12:17:00,15.93,byd_qin
CE1328,2025-02-28,09:09:00,12:16:00,9.38,renault_kwid
CE1329,2025-02-28,09:09:00,17:43:00,29.205000000000016,byd_qin
CE1330,2025-02-28,09:09:00,17:53:00,13.469999999999999,byd_dolphin
CE1331,2025-02-28,09:09:00,17:41:00,21.779999999999998,hyundai_ioniq
CE1332,2025-02-28,09:11:00,17:47:00,10.720000000000002,renault_kwid
CE1333,2025-02-28,09:12:00,17:36:00,17.960000000000004,byd_dolphin
CE1334,2025-02-28,09:12:00,12:15:00,9.38,renault_kwid
CE1335,2025-02-28,09:13:00,12:18:00,8.04,renault_kwid
CE1336,2025-02-28,09:16:00,17:50:00,12.060000000000004,renault_kwid
CE1337,2025-02-28,09:16:00,17:46:00,15.93,byd_qin
CE1338,2025-02-28,09:16:00,12:13:00,9.38,renault_kwid
CE1339,2025-02-28,09:17:00,12:19:00,12.060000000000004,renault_kwid
CE1340,2025-02-28,09:17:00,17:44:00,15.715000000000002,byd_dolphin
CE1341,2025-02-28,09:18:00,12:21:00,15.715000000000002,byd_dolphin
CE1342,2025-02-28,09:19:00,12:23:00,17.960000000000004,byd_dolphin
CE1343,2025-02-28,09:20:00,17:41:00,18.585,byd_qin
CE1344,2025-02-28,09:24:00,12:15:00,12.060000000000004,renault_kwid
CE1345,2025-02-28,09:26:00,17:42:00,15.715000000000002,byd_dolphin
CE1346,2025-02-28,09:26:00,17:47:00,10.720000000000002,renault_kwid
CE1347,2025-02-28,09:30:00,17:32:00,13.469999999999999,byd_dolphin
CE1348,2025-02-28,14:31:00,17:40:00,23.895000000000007,byd_qin
